Delphinus_KFOLD_5,S_attenuata_KFOLD_5,S_bredanensis_KFOLD_5,S_clymene_KFOLD_5,S_frontalis_KFOLD_5,S_longirostris_KFOLD_5,T_truncatus_KFOLD_5,Species_Classification,UID,KnownSpecies,EncounterNumber
0.1194818230333395,0.12488082038374065,0.018124660883484515,0.14802390827572318,0.12391652532303155,0.3325487868293442,0.1330234752713368,S_longirostris,105,Delphinus,PMC_12_A62
0.3881727685088406,0.12779098193301422,0.02488668636829804,0.04332211661973092,0.03544566657940581,0.11053616367046919,0.26984561632024134,Delphinus,106,Delphinus,PMC_12_A62
0.19459150898341748,0.17916217836627385,0.29031598281354465,0.048093053350270816,0.08667786839040405,0.07568940922143833,0.125469998874651,S_bredanensis,107,Delphinus,PMC_12_A62
0.4220770015617117,0.08240552361684424,0.022419319316603483,0.08835559753641088,0.24133334044924082,0.051694515371281634,0.09171470214790724,Delphinus,108,Delphinus,PMC_12_A62
0.11277557920061426,0.3158509308581993,0.00984031276631972,0.0506454628597618,0.3298104260519201,0.055673560695417526,0.12540372756776771,S_frontalis,109,Delphinus,PMC_12_A62
0.481763136037707,0.05411654996470578,0.060901559946385776,0.05585665406254456,0.1588083601676388,0.11687333534044973,0.07168040448056823,Delphinus,110,Delphinus,PMC_12_A62
0.3920238153833733,0.07656874574640529,0.06569288882140217,0.030410728665198748,0.22683578748150296,0.1412430039423144,0.06722502995980348,Delphinus,111,Delphinus,PMC_12_A62
0.3343963310557972,0.15502711625649168,0.04895397585323159,0.19112941248223048,0.05754280032324705,0.08720225075995995,0.12574811326904242,Delphinus,112,Delphinus,PMC_3_A68
0.23870463739567807,0.21341641162431924,0.01082957116332867,0.12898404245481987,0.04619248716746683,0.15958505930424588,0.20228779089014173,Delphinus,113,Delphinus,PMC_3_A68
0.3768046820674307,0.1715608424156707,0.0400509655588527,0.15159457981348343,0.0519808866418617,0.1044568473086031,0.10355119619409808,Delphinus,114,Delphinus,PMC_3_A68
0.4373863584624757,0.08470701221300868,0.03828796041972517,0.016539414372994426,0.12666317871009136,0.0602857967855067,0.2361302790361984,Delphinus,115,Delphinus,PMC_3_A68
0.04000158622341046,0.34682972215336605,0.018623236971543358,0.004461146596045246,0.08227569078062365,0.28929046437095485,0.21851815290405632,S_attenuata,116,Delphinus,PMC_3_A68
0.4912117309626586,0.09597808721699697,0.043169743644910795,0.079848624586676,0.0647731893841225,0.08834983930711125,0.13666878489752418,Delphinus,117,Delphinus,PMC_6_A51
0.4917569563907628,0.13024599548510288,0.06111240605054113,0.03147073372204049,0.14241080624678873,0.055636477569781614,0.0873666245349827,Delphinus,118,Delphinus,PMC_6_A51
0.23458192989802923,0.07354237542547926,0.06189916410637786,0.2872382297500075,0.09481762435571522,0.12678857307554273,0.12113210338884865,S_clymene,119,Delphinus,PMC_6_A51
0.2413140133645474,0.2509242763900327,0.01566415674412222,0.010127199802867377,0.14304369697368963,0.22936466335562258,0.10956199336911844,S_attenuata,120,Delphinus,PMC_6_A51
0.34615815962307495,0.05204225108646446,0.059682979231165174,0.07664627731875279,0.2055703122204735,0.10370193645946753,0.15619808406060173,Delphinus,121,Delphinus,PMC_6_A51
0.5156255530364612,0.06187452063866151,0.016452290097633902,0.05566854758369386,0.06477156920566157,0.22478220847165448,0.06082531096623344,Delphinus,122,Delphinus,PMC_6_A51
