Source,EncounterNumber,EncounterID,CruiseID,KnownSpecies,FREQMAX,FREQMIN,DURATION,FREQBEG,FREQEND,FREQRANGE,FREQMEAN,FREQSTDDEV,FREQMEDIAN,FREQCENTER,FREQRELBW,FREQMAXMINRATIO,FREQBEGENDRATIO,FREQQUARTER1,FREQQUARTER2,FREQQUARTER3,FREQSPREAD,FREQCOFM,FREQSTEPUP,FREQSTEPDOWN,FREQNUMSTEPS,FREQSLOPEMEAN,FREQABSSLOPEMEAN,FREQPOSSLOPEMEAN,FREQNEGSLOPEMEAN,FREQSLOPERATIO,NUMSWEEPSUPDWN,NUMSWEEPSDWNUP,NUMSWEEPSUPFLAT,NUMSWEEPSDWNFLAT,NUMSWEEPSFLATUP,NUMSWEEPSFLATDWN,FREQSWEEPUPPERCENT,FREQSWEEPDWNPERCENT,FREQSWEEPFLATPERCENT,NUMINFLECTIONS,INFLMAXDELTA,INFLMINDELTA,INFLMAXMINDELTA,INFLMEANDELTA,INFLSTDDEVDELTA,INFLMEDIANDELTA,INFLDUR,STEPDUR,UID
/Users/drica/Desktop/PMC_Análises/PMC_12_A110/Sf_PMC_12_A110_065000_Whistle_09_M.wav,PMC_12_A110,PMC,PMC_12,S_frontalis,13687.5,6750,0.56,7031.25,8437.5,6937.5,10408.01887,2080.641849,10218.75,10218.75,0.678899083,2.027777778,0.833333333,10500,13687.5,10031.25,2906.25,1.21875,0,0,0,2555.272109,22376.70068,32723.21429,-30606.61765,-1.069154869,0,1,1,4,0,5,46.09375,44.53125,9.375,2,0.262,0.262,1,0.262,0,0.262,3.571428571,0,1161
/Users/drica/Desktop/PMC_Análises/PMC_12_A110/Sf_PMC_12_A110_065000_Whistle_10_M.wav,PMC_12_A110,PMC,PMC_12,S_frontalis,13593.75,7406.25,0.555,7406.25,9000,6187.5,10925,1904.695733,10968.75,10500,0.589285714,1.835443038,0.822916667,11250,13593.75,9468.75,3562.5,1.03125,0,0,0,2773.008242,19810.26786,34539.12815,-42187.5,-0.81870526,0,0,4,5,3,6,44.78527607,36.80981595,18.40490798,1,0,0,0,0,0,0,0,0,1162
/Users/drica/Desktop/PMC_Análises/PMC_12_A110/Sf_PMC_12_A110_065000_Whistle_11_M.wav,PMC_12_A110,PMC,PMC_12,S_frontalis,14062.5,6093.75,0.752,6281.25,6093.75,7968.75,10099.25176,2367.608468,9468.75,10078.125,0.790697674,2.307692308,1.030769231,11437.5,13406.25,9281.25,3515.625,1.55625,0,0,0,-49.07548126,21028.05218,31468.46505,-28036.5566,-1.122408343,1,0,1,6,2,6,40.76086957,47.2826087,11.95652174,1,0,0,0,0,0,0,0,0,1163
/Users/drica/Desktop/PMC_Análises/PMC_12_A110/Sf_PMC_12_A110_065000_Whistle_12_M.wav,PMC_12_A110,PMC,PMC_12,S_frontalis,14343.75,6750,0.794,7687.5,9093.75,7593.75,10881.25,2282.785121,11062.5,10546.875,0.72,2.125,0.845360825,13406.25,6750,10500,4007.8125,2.353125,0,1,1,1737.775647,31981.06424,25633.19971,-62586.80556,-0.409562359,1,1,2,0,1,1,69.62025316,27.21518987,3.164556962,3,0.326,0.134,2.432835821,0.23,0.135764502,0.23,3.778337531,1.259445844,1164
C:\Users\alebi\Documents\Stenella_frontalis_2023\TRAINING_SWA_1\S_frontalis_TRAINING_SWA_1\Sf_PMC_12_A114_103000_Whistle_06_H.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,18468.75,8718.75,0.784,8718.75,18468.75,9750,15903.29392,2010.24209,16312.5,13593.75,0.717241379,2.11827957,0.472081218,17343.75,15937.5,16312.5,1500,1.3125,0,0,0,12654.88338,18012.02624,36355.12673,-19687.5,-1.846609612,2,0,4,7,5,6,54.41176471,31.37254902,14.21568627,5,0.251,0.032,7.84375,0.14125,0.089645134,0.141,6.37755102,0,1165
C:\Users\alebi\Documents\Stenella_frontalis_2023\TRAINING_SWA_1\S_frontalis_TRAINING_SWA_1\Sf_PMC_12_A114_103000_Whistle_18_H.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,22218.75,6750,0.816,6750,22218.75,15468.75,11418.01948,3409.826363,10687.5,14484.375,1.067961165,3.291666667,0.303797468,9000,10687.5,12656.25,3585.9375,1.51875,0,0,0,19542.19188,19542.19188,34766.92276,0,0,1,0,9,0,9,0,67.25663717,16.37168142,16.37168142,1,0,0,0,0,0,0,0,0,1166
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_04_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,13875,7593.75,0.352,7593.75,13875,6281.25,10241.13806,1526.408995,9937.5,10734.375,0.585152838,1.827160494,0.547297297,9187.5,9937.5,11343.75,2203.125,0.571875,0,0,0,17921.40152,17921.40152,27507.26744,0,0,1,0,3,0,3,0,76.47058824,11.76470588,11.76470588,1,0,0,0,0,0,0,0,0,1167
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_06_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,14156.25,7031.25,0.95,7406.25,13500,7125,10821.05447,2601.814982,11156.25,10593.75,0.672566372,2.013333333,0.548611111,13593.75,7031.25,9562.5,5484.375,2.025,0,0,0,6632.473917,22380.36717,27180.45113,-41222.42647,-0.659360777,0,0,8,2,7,3,58.57740586,28.45188285,12.9707113,3,0.4,0.197,2.030456853,0.2985,0.143542677,0.2985,3.157894737,0,1168
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_10_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,14250,6375,1.12,6375,13125,7875,11095.37915,2436.418436,13031.25,10312.5,0.763636364,2.235294118,0.485714286,8718.75,13593.75,13125,4406.25,0.890625,0,0,0,6250,8392.857143,31377.55102,-25000,-1.255102041,1,0,9,7,9,7,40.97664544,31.21019108,27.81316348,3,0.496,0.006,82.66666667,0.251,0.346482323,0.251,2.678571429,0,1169
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_11_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,20250,14531.25,0.667,20250,16312.5,5718.75,15747.02381,1389.927092,15281.25,17390.625,0.32884097,1.393548387,1.24137931,16218.75,14812.5,14531.25,1570.3125,0.684375,0,0,0,-5819.642857,11819.64286,26785.71429,-26248.93707,-1.020449484,1,0,3,9,4,8,30.58252427,49.51456311,19.90291262,4,0.112,0.021,5.333333333,0.053333333,0.050895317,0.027,5.997001499,0,1170
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_13_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,18281.25,9281.25,0.4,9281.25,18000,9000,15537.82895,2623.721493,16406.25,13781.25,0.653061224,1.96969697,0.515625,13593.75,16312.5,17906.25,4242.1875,0.815625,0,0,0,22002.97619,23419.64286,30969.96753,-17708.33333,-1.748892284,0,0,2,1,1,2,73.91304348,16.30434783,9.782608696,1,0,0,0,0,0,0,0,0,1171
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_14_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,18843.75,10968.75,0.384,10968.75,18843.75,7875,16575.77055,2274.157292,17343.75,14906.25,0.528301887,1.717948718,0.582089552,15093.75,17343.75,18750,3375,0.759375,0,0,0,20793.03075,22615.94742,27905.77168,-21875,-1.27569242,1,1,2,0,1,1,78.82352941,12.94117647,8.235294118,3,0.021,0.021,1,0.021,0,0.021,7.8125,0,1172
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_15_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,19312.5,12093.75,1.013,12468.75,12093.75,7218.75,15416.23037,2314.665503,14531.25,15703.125,0.459701493,1.596899225,1.031007752,13031.25,18656.25,17718.75,4453.125,1.696875,0,0,0,-169.1729323,17521.14662,33641.58163,-22710.54537,-1.481319849,1,0,3,8,3,8,35.52123552,50.96525097,13.51351351,3,0.246,0.239,1.029288703,0.2425,0.004949747,0.2425,2.961500494,0,1173
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_17_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,17531.25,8437.5,0.842,8437.5,17343.75,9093.75,14249.41038,2251.717522,14437.5,12984.375,0.700361011,2.077777778,0.486486486,15468.75,14625,12468.75,3046.875,2.709375,0,0,0,10568.7726,32941.06013,42965.95982,-28054.13832,-1.53153732,1,1,4,1,3,2,53.48837209,41.86046512,4.651162791,5,0.192,0.133,1.443609023,0.16925,0.026862303,0.176,5.93824228,0,1174
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_19_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,19031.25,10406.25,0.912,10406.25,13781.25,8625,15570.67587,2024.212148,15984.375,14718.75,0.585987261,1.828828829,0.755102041,16031.25,13406.25,17812.5,2835.9375,2.296875,0,0,0,3862.520886,26541.61445,27363.7218,-35255.68182,-0.776150691,1,2,2,1,0,3,57.06806283,37.17277487,5.759162304,5,0.245,0.044,5.568181818,0.13225,0.086569336,0.12,5.48245614,0,1175
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_20_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,18750,10218.75,0.971,10218.75,18750,8531.25,15566.08607,2060.798642,15937.5,14484.375,0.588996764,1.834862385,0.545,16031.25,17906.25,14906.25,3281.25,3.140625,0,0,0,8915.080455,33780.17072,39645.59038,-42692.89084,-0.928622766,3,1,6,1,7,0,59.15492958,32.86384977,7.981220657,5,0.32,0.122,2.62295082,0.1945,0.086465793,0.168,5.149330587,0,1176
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_21_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,15656.25,12656.25,0.373,14531.25,12656.25,3000,14960.38732,586.8955322,15093.75,14156.25,0.21192053,1.237037037,1.148148148,15187.5,15093.75,15375,562.5,0.403125,0,0,0,-5191.326531,12646.68367,21744.79167,-28378.6526,-0.766237636,0,0,5,3,5,4,36.03603604,45.04504505,18.91891892,3,0.075,0.032,2.34375,0.0535,0.030405592,0.0535,8.042895442,0,1177
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_22_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,19781.25,7687.5,0.97,7687.5,18375,12093.75,15384.73361,3040.715408,16031.25,13734.375,0.880546075,2.573170732,0.418367347,17343.75,15093.75,13218.75,4500,3.9,1,0,1,10975.52002,41987.5883,37074.17582,-76272.92471,-0.486072561,2,2,3,0,2,1,76.34408602,21.50537634,2.150537634,5,0.224,0.07,3.2,0.156,0.068871862,0.165,5.154639175,1.030927835,1178
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_23_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,19406.25,7687.5,0.464,7687.5,19406.25,11718.75,14770.9517,3243.73125,15984.375,13546.875,0.865051903,2.524390244,0.396135266,14343.75,17531.25,12843.75,4523.4375,2.278125,0,0,0,25954.4335,50667.07718,57466.133,-41346.15385,-1.389878566,2,1,0,0,0,0,67.44186047,32.55813953,0,3,0.15,0.133,1.127819549,0.1415,0.012020815,0.1415,6.465517241,0,1179
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_24_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,20062.5,6468.75,1.232,6468.75,20062.5,13593.75,12358.83621,3857.859869,12140.625,13265.625,1.024734982,3.101449275,0.322429907,13968.75,15843.75,8343.75,6984.375,3.46875,0,0,0,11243.81571,28695.11441,28474.97795,-46875,-0.607466196,1,0,1,1,1,1,67.51824818,24.45255474,8.02919708,3,0.368,0.309,1.190938511,0.3385,0.0417193,0.3385,2.435064935,0,1180
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_29_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,17062.5,7406.25,0.694,7406.25,17062.5,9656.25,10994.51336,2245.971557,10500,12234.375,0.789272031,2.303797468,0.434065934,9187.5,10500,12093.75,2859.375,0.91875,0,0,0,14134.61538,14134.61538,23557.69231,0,0,1,0,10,0,10,0,70.49180328,14.75409836,14.75409836,1,0,0,0,0,0,0,0,0,1181
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_30_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,13687.5,8906.25,0.581,8906.25,13687.5,4781.25,11203.97727,1361.04199,10687.5,11296.875,0.423236515,1.536842105,0.650684932,10218.75,10687.5,12375,2109.375,0.459375,0,0,0,8557.912844,8557.912844,20278.53261,0,0,1,0,16,0,17,0,58.06451613,20.96774194,20.96774194,1,0,0,0,0,0,0,0,0,1182
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_102000_Whistle_31_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,15843.75,12375,1.216,15468.75,12375,3468.75,14390.42031,712.6073572,14156.25,14109.375,0.245847176,1.28030303,1.25,15000,14343.75,14343.75,1125,0.8625,0,0,0,-2603.187657,7662.711466,17478.35498,-22947.30392,-0.761673573,3,2,15,6,16,6,36.96145125,38.7755102,24.26303855,9,0.25,0.01,25,0.1295,0.082222694,0.1205,7.401315789,0,1183
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_01_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,18656.25,15656.25,0.352,15656.25,16125,3000,17606.8097,883.4171259,17906.25,17156.25,0.174863388,1.191616766,0.970930233,17906.25,18562.5,18000,1546.875,0.50625,0,0,0,1505.005411,15709.55087,23670.01488,-20380.43478,-1.16140873,0,0,3,1,2,2,46.98795181,42.1686747,10.84337349,1,0,0,0,0,0,0,0,0,1184
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_02_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,16687.5,4968.75,0.811,4968.75,16687.5,11718.75,10095.58824,2720.397157,10312.5,10828.125,1.082251082,3.358490566,0.297752809,8062.5,10312.5,11906.25,3843.75,1.096875,0,0,0,14577.94878,14577.94878,23826.32488,0,0,1,0,12,0,12,0,71.56398104,14.21800948,14.21800948,1,0,0,0,0,0,0,0,0,1185
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_03_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,18187.5,11062.5,0.8,11062.5,11250,7125,14992.54967,2296.333436,15000,14625,0.487179487,1.644067797,0.983333333,17062.5,17437.5,13312.5,4312.5,1.321875,0,0,0,141.3690476,17683.03571,27850.63244,-20240.38462,-1.375993242,0,0,2,1,1,2,37.57225434,55.49132948,6.936416185,1,0,0,0,0,0,0,0,0,1186
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_04_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,15656.25,6843.75,0.683,6843.75,15656.25,8812.5,10422.23837,2155.330265,10218.75,11250,0.783333333,2.287671233,0.437125749,8625,10218.75,12093.75,3375,0.80625,0,0,0,12826.10212,12826.10212,23793.34886,0,0,1,0,11,0,11,0,70.16574586,14.91712707,14.91712707,1,0,0,0,0,0,0,0,0,1187
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_05_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,15656.25,13593.75,1.146,14062.5,15656.25,2062.5,14724.82639,501.2060007,14906.25,14625,0.141025641,1.151724138,0.898203593,13875,15000,14718.75,656.25,0.740625,0,0,0,1330.980066,6650.747508,19067.46032,-20424.10714,-0.933576199,1,0,19,8,20,8,41.82692308,33.89423077,24.27884615,11,0.177,0.031,5.709677419,0.1024,0.051312117,0.1165,9.598603839,0,1188
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_07_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,18750,8437.5,0.826,8437.5,18000,10312.5,13853.36538,2833.807316,13125,13593.75,0.75862069,2.222222222,0.46875,13406.25,12187.5,16500,4570.3125,1.565625,0,0,0,11676.26728,19579.49309,34604.59184,-18014.70588,-1.920907955,0,1,3,7,1,9,49.06542056,36.91588785,14.01869159,5,0.213,0.053,4.018867925,0.13725,0.065535614,0.1415,6.053268765,0,1189
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_08_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,20250,6468.75,0.896,6468.75,20250,13781.25,11193.41716,3220.031909,10406.25,13359.375,1.031578947,3.130434783,0.319444444,8812.5,10406.25,12843.75,4031.25,1.35,0,0,0,15699.40476,15699.40476,27763.15789,0,0,1,0,14,0,14,0,67.61133603,16.19433198,16.19433198,1,0,0,0,0,0,0,0,0,1190
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_09_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,24375,8156.25,1.898,8156.25,23156.25,16218.75,15107.93067,5306.362761,14343.75,16265.625,0.997118156,2.988505747,0.352226721,22593.75,9093.75,12656.25,10500,4.546875,0,0,0,8014.396067,24908.45706,44395.96861,-35799.31973,-1.24013442,0,0,12,3,11,4,45.3427065,35.85237258,18.80492091,5,0.612,0.106,5.773584906,0.369,0.278866754,0.379,2.634351949,0,1191
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_10_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,22312.5,5906.25,1.392,5906.25,13031.25,16406.25,13599.11737,5128.534254,12468.75,14109.375,1.162790698,3.777777778,0.45323741,14812.5,21468.75,9187.5,9398.4375,3.50625,0,0,0,5203.20197,25581.55446,37545.89453,-46655.70175,-0.804743967,0,0,18,2,18,3,50,32.5,17.5,3,0.362,0.352,1.028409091,0.357,0.007071068,0.357,2.155172414,0,1192
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_11_H.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,19593.75,6093.75,0.879,6093.75,19593.75,13500,10943.33584,3090.130469,10453.125,12843.75,1.051094891,3.215384615,0.311004785,8812.5,10406.25,12375,3562.5,1.35,0,0,0,15550.59524,15550.59524,29492.50821,0,0,1,0,14,0,15,0,64.56692913,17.71653543,17.71653543,1,0,0,0,0,0,0,0,0,1193
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_12_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,13312.5,3468.75,1.237,3468.75,9281.25,9843.75,9053.513948,3351.407536,9750,8390.625,1.173184358,3.837837838,0.373737374,11343.75,4687.5,10781.25,6937.5,3.178125,0,1,1,4870.304803,26241.1484,27340.36797,-39984.15899,-0.683779993,0,1,3,6,1,8,60.91954023,33.33333333,5.747126437,3,0.378,0.262,1.442748092,0.32,0.082024387,0.32,2.425222312,0.808407437,1194
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_13_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,21000,9281.25,0.875,9281.25,17437.5,11718.75,14517.04545,4501.995628,11812.5,15140.625,0.773993808,2.262626263,0.532258065,10968.75,11812.5,20812.5,8906.25,1.621875,0,0,0,9667.628484,19309.39678,36555.63187,-23253.67647,-1.572036659,0,0,10,4,10,5,52.42290749,33.48017621,14.0969163,3,0.337,0.096,3.510416667,0.2165,0.170412734,0.2165,3.428571429,0,1195
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_15_M.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,15750,6937.5,0.4,6937.5,13125,8812.5,10915.70724,3165.376737,9421.875,11343.75,0.776859504,2.27027027,0.528571429,8343.75,9375,15656.25,5906.25,1.125,0,0,0,15645.83333,29187.5,39098.83721,-42317.70833,-0.923935599,0,0,2,0,1,1,70.45454545,21.59090909,7.954545455,1,0,0,0,0,0,0,0,0,1196
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_16_H.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,21656.25,6656.25,0.896,6656.25,21656.25,15000,11449.14941,3390.098224,10500,14156.25,1.059602649,3.253521127,0.307359307,9000,10593.75,12937.5,3843.75,1.490625,0,0,0,16984.21556,17170.22747,30520.99164,-15625,-1.953343465,1,0,12,1,12,1,67.34693878,16.73469388,15.91836735,3,0.357,0.054,6.611111111,0.2055,0.214253355,0.2055,3.348214286,0,1197
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_17_H.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,16031.25,6093.75,0.422,6187.5,16031.25,9937.5,11182.03125,3316.609043,10968.75,11062.5,0.898305085,2.630769231,0.385964912,8343.75,10875,14343.75,5953.125,0.99375,0,0,0,23519.43942,23915.00904,26766.58163,-15625,-1.713061224,0,0,1,1,1,1,89.53488372,5.813953488,4.651162791,2,0.406,0.406,1,0.406,0,0.406,4.739336493,0,1198
C:\Users\Gabriel Teixeira\Downloads\Reanalises PMC\Sf_PMC_12_A114\Sf_PMC_12_A114_103000_Whistle_19_H.wav,PMC_12_A114,PMC,PMC_12,S_frontalis,24468.75,6750,0.832,6750,24468.75,17718.75,11952.2293,4045.182457,10500,15609.375,1.135135135,3.625,0.275862069,8906.25,10500,13593.75,4593.75,1.74375,1,0,1,21329.84203,21329.84203,36167.99301,0,0,1,0,9,0,9,0,73.45971564,13.27014218,13.27014218,1,0,0,0,0,0,0,0,1.201923077,1199
